STATION,DATE,REPORT_TYPE,BackupName,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,Sunrise,Sunset
72530094846,2019-10-12T23:59:00,SOD  ,,29,45,52,29.92,29.18,39,13.9,0,-9.2,20,54,35,230,39,0,0,0,210,28,,601,1715
72530094846,2019-10-13T23:59:00,SOD  ,,32,45,63,29.87,29.15,39,10.5,0,-8.8,20,52,37,240,37,0,0,0,250,26,,602,1714
72530094846,2019-10-14T23:59:00,SOD  ,,33,46,64,30.04,29.32,40,6.9,0,-7.5,19,54,37,270,22,0,0,0,250,15,,603,1712
72530094846,2019-10-15T23:59:00,SOD  ,,42,52,70,29.82,29.08,47,10.6,0,-1.1,13,62,41,300,43,T,0,0,300,28,RA BR,604,1710
72530094846,2019-10-16T23:59:00,SOD  ,,36,47,66,29.93,29.21,42,14,0,-5.8,18,52,41,320,40,0,0,0,320,29,,605,1709
72530094846,2019-10-17T23:59:00,SOD  ,,38,47,73,30.03,29.29,43,5.5,0,-5.5,18,54,40,350,17,0,0,0,350,13,,606,1707
72530094846,2019-10-18T23:59:00,SOD  ,,44,49,70,30.04,29.25,49,7,0,-3.1,16,59,38,180,20,0,0,0,160,16,,607,1706
72530094846,2019-10-19T23:59:00,SOD  ,,46,56,62,29.88,29.05,52,7.9,0,4.2,9,68,44,210,23,0,0,0,200,16,RA,609,1704
72530094846,2019-10-20T23:59:00,SOD  ,,48,56,83,29.89,29.16,50,7.4,0,4.5,9,63,48,290,17,0,0,0,300,13,FG BR,610,1703
72530094846,2019-10-21T23:59:00,SOD  ,,67,59,81,30.03,28.8,69,15.6,0,7.8,6,67,50,230,54,0.05,0,0,210,32,FG BR RA,611,1701
72530094846,2019-10-22T23:59:00,SOD  ,,67,48,88,29.87,28.95,68,17.3,0,-2.8,17,51,44,240,45,0.01,0,0,240,29,RA,612,1700
72530094846,2019-10-23T23:59:00,SOD  ,,40,49,63,29.93,29.21,46,8.7,0,-1.5,16,58,39,360,26,0.02,0,0,350,20,RA,613,1658
72530094846,2019-10-24T23:59:00,SOD  ,,42,46,69,30.11,29.55,47,6.2,0,-4.2,19,50,42,360,18,0,0,0,350,14,,614,1657
72530094846,2019-10-25T23:59:00,SOD  ,,38,43,63,30.18,29.54,45,3.8,0,-6.8,22,48,37,300,14,0,0,0,240,9,,616,1655
72530094846,2019-10-26T23:59:00,SOD  ,,41,42,87,29.88,29.04,44,12.6,0,-7.5,23,48,36,20,37,2.18,0,0,20,28,RA BR,617,1654
72530094846,2019-10-27T23:59:00,SOD  ,,43,50,73,29.87,29.17,48,9.7,0,0.8,15,58,42,290,35,0.04,0,0,310,22,RA BR,618,1653
72530094846,2019-10-28T23:59:00,SOD  ,,41,45,83,30.03,29.3,44,3.9,0,-3.8,20,49,41,100,15,T,0,0,90,12,DZ BR,619,1651
72530094846,2019-10-29T23:59:00,SOD  ,,32,40,81,30.21,29.49,36,8.3,0,-8.5,25,45,35,340,31,0.15,0,0,350,24,RA DZ BR,621,1650
72530094846,2019-10-30T23:59:00,SOD  ,,35,37,94,30.14,29.36,36,12.3,0,-11.1,28,41,32,20,29,0.62,1,1.2,10,23,RA SN BR,622,1649
72530094846,2019-10-31T23:59:00,SOD  ,,28,29,89,29.94,29.21,30,14.9,0,-18.7,36,33,25,310,34,0.31,0,3.4,310,25,RA SN PL FZFG BR FG,623,1647
72530094846,2019-11-01T23:59:00,SOD  ,,,34,,,29.43,,9.7,0,-13.4,31,44,23,280,29,0.01,2,0,200,20,RA,624,1646
72530094846,2019-11-02T23:59:00,SOD  ,,,37,,,29.38,,10.6,0,-10,28,42,31,250,36,0,0,0,260,22,BR,625,1645
72530094846,2019-11-03T23:59:00,SOD  ,,,42,,,29.31,,7.9,0,-4.6,23,53,30,180,31,T,0,0,190,23,RA,627,1643
72530094846,2019-11-04T23:59:00,SOD  ,,,45,,,29.24,,10.7,0,-1.2,20,51,38,260,27,0,0,0,260,20,,628,1642
72530094846,2019-11-05T23:59:00,SOD  ,,,35,,,29.53,,7.6,0,-10.8,30,40,30,240,30,0,0,0,280,20,,629,1641
72530094846,2019-11-06T23:59:00,SOD  ,,,42,,,29.57,,11.3,0,-3.4,23,55,29,200,36,0.01,0,T,210,24,RA DZ FZRA FZDZ SN PL BR,630,1640
72530094846,2019-11-07T23:59:00,SOD  ,,,26,,,29.69,,11.2,0,-18.9,39,31,20,330,27,T,0,0.1,350,20,SN BR,632,1639
72530094846,2019-11-08T23:59:00,SOD  ,,,24,,,29.66,,7.1,0,-20.5,41,32,16,210,19,0,0,0,210,14,,633,1638
72530094846,2019-11-09T23:59:00,SOD  ,,,37,,,29.23,,10.2,0,-7,28,46,27,190,26,0,0,0,210,18,,634,1637
72530094846,2019-11-10T23:59:00,SOD  ,,,38,,,29.3,,8.6,0,-5.6,27,43,33,360,19,0.04,0,T,360,16,RA SN BR,635,1636
72530094846,2019-11-11T23:59:00,SOD  ,,,23,,,29.51,,16.8,0,-20.1,42,33,13,350,33,0.25,2,3.4,350,26,SN BR BLSN,636,1635
72530094846,2019-11-12T23:59:00,SOD  ,,,12,,,29.7,,9.3,0,-30.6,53,17,7,300,29,0,3,0,310,21,,638,1634
72530094846,2019-11-13T23:59:00,SOD  ,,,19,,,29.43,,11.6,0,-23.2,46,27,11,180,31,T,2,T,180,21,,639,1633
72530094846,2019-11-14T23:59:00,SOD  ,,,27,,,29.48,,7.2,0,-14.7,38,30,24,280,20,0.01,2,0.2,250,14,SN BR,640,1632
72530094846,2019-11-15T23:59:00,SOD  ,,,30,,,29.62,,6.1,0,-11.2,35,38,22,260,16,0,2,0,250,12,,641,1631
72530094846,2019-11-16T23:59:00,SOD  ,,,34,,,29.6,,5.4,0,-6.7,31,42,26,120,16,0,1,0,130,13,BR HZ,643,1630
72530094846,2019-11-17T23:59:00,SOD  ,,,34,,,29.24,,6.4,0,-6.2,31,40,27,200,16,0.04,0,0,200,12,RA BR,644,1629
72530094846,2019-11-18T23:59:00,SOD  ,,,37,,,29.05,,5.1,0,-2.7,28,40,34,300,14,T,0,0,310,10,BR,645,1628
72530094846,2019-11-19T23:59:00,SOD  ,,,38,,,29.14,,2.8,0,-1.2,27,41,35,220,11,0.01,0,0,250,8,RA BR HZ,646,1628
72530094846,2019-11-20T23:59:00,SOD  ,,,43,,,29.38,,6.5,0,4.3,22,47,38,170,24,0,0,0,170,17,BR,647,1627
72530094846,2019-11-21T23:59:00,SOD  ,,,46,,,29.11,,14.8,0,7.9,19,54,37,250,49,0.51,0,0,250,29,RA BR,649,1626
72530094846,2019-11-22T23:59:00,SOD  ,,,33,,,29.39,,6.8,0,-4.6,32,38,28,320,23,0,0,0,10,17,,650,1626
72530094846,2019-11-23T23:59:00,SOD  ,,,32,,,29.06,,6.2,0,-5.1,33,40,24,240,18,0,0,0,240,12,,651,1625
72530094846,2019-11-24T23:59:00,SOD  ,,,41,,,28.91,,9.3,0,4.4,24,50,32,270,24,0,0,0,230,16,,652,1624
72530094846,2019-11-25T23:59:00,SOD  ,,,45,,,28.91,,7.2,0,8.9,20,53,37,220,20,0,0,0,220,14,,653,1624
72530094846,2019-11-26T23:59:00,SOD  ,,,41,,,28.95,,7.7,0,5.4,24,50,32,50,21,0.37,0,0,50,16,TS RA DZ BR,654,1623
72530094846,2019-11-27T23:59:00,SOD  ,,,44,,,29.05,,21.1,0,8.9,21,55,33,240,60,0.25,0,0,260,38,RA BR,656,1623
72530094846,2019-11-28T23:59:00,SOD  ,,,34,,,29.7,,8.3,0,-0.6,31,37,31,300,28,T,0,0,320,21,DZ BR,657,1622
72530094846,2019-11-29T23:59:00,SOD  ,,,37,,,29.52,,6.5,0,2.9,28,40,33,120,22,T,0,T,120,17,RA DZ BR,658,1622
72530094846,2019-11-30T23:59:00,SOD  ,,,38,,,29.02,,13.1,0,4.4,27,40,36,120s,36s,0.37,0,0,110,28,TS RA DZ BR,659,1622
72530094846,2019-12-01T23:59:00,SOD  ,,35,36,91,29.46,28.72,36,10.1,0,2.8,29,41,31,330,28,0.11,0,0.1,340,20,RA SN BR,700,1621
72530094846,2019-12-02T23:59:00,SOD  ,,26,32,78,29.98,29.26,30,10.2,0,-0.7,33,35,29,320,29,0,0,0,340,21,,701,1621
72530094846,2019-12-03T23:59:00,SOD  ,,28,35,79,29.74,29.03,32,11.9,0,2.7,30,40,29,220,26,0,0,0,240,18,,702,1621
72530094846,2019-12-04T23:59:00,SOD  ,,27,37,69,29.75,29,33,12.1,0,5.2,28,43,31,300,38,0,0,0,300,25,,703,1621
72530094846,2019-12-05T23:59:00,SOD  ,,30,36,74,29.97,29.24,35,6.8,0,4.6,29,45,27,210,18,0,0,0,180,13,,704,1621
72530094846,2019-12-06T23:59:00,SOD  ,,26,35,72,30.24,29.49,31,9.9,0,4,30,42,27,350,35,0,0,0,360,26,,705,1620
72530094846,2019-12-07T23:59:00,SOD  ,,25,31,72,30.29,29.56,30,8.2,0,0.4,34,37,25,200,22,0,0,0,200,16,,706,1620
72530094846,2019-12-08T23:59:00,SOD  ,,36,41,80,29.91,29.17,39,10.2,0,10.8,24,47,34,200,28,0,0,0,200,20,,707,1620
72530094846,2019-12-09T23:59:00,SOD  ,,37,36,89,29.61,28.86,39,13,0,6.2,29,47,24,280,44,0.05,0,0,270,28,RA DZ BR,708,1620
72530094846,2019-12-10T23:59:00,SOD  ,,9,19,65,30.15,29.42,17,11.8,0,-10.4,46,24,14,260,31,T,0,T,260,22,SN,709,1620
72530094846,2019-12-11T23:59:00,SOD  ,,9,19,66,30.42,29.66,16,7.3,0,-10.1,46,24,13,260,29,T,0,0.1,250,20,SN,709,1620
72530094846,2019-12-12T23:59:00,SOD  ,,23,32,64,30.21,29.47,30,12.2,0,3.3,33,45,19,190,35,0,0,0,190,24,,710,1621
72530094846,2019-12-13T23:59:00,SOD  ,,26,40,66,29.95,29.13,33,4.9,0,11.6,25,45,34,200,19,0,0,0,200,13,,711,1621
72530094846,2019-12-14T23:59:00,SOD  ,,24,30,81,29.91,29.05,27,9.3,0,1.9,35,35,24,280,29,0,0,0,300,20,BR,712,1621
72530094846,2019-12-15T23:59:00,SOD  ,,16,23,72,30.11,29.35,22,6,0,-4.8,42,26,19,310,21,T,0,T,310,16,SN BR,712,1621
72530094846,2019-12-16T23:59:00,SOD  ,,21,27,80,30.17,29.41,25,6.7,0,-0.5,38,30,24,350,17,0.01,T,0.3,350,14,SN BR,713,1621
72530094846,2019-12-17T23:59:00,SOD  ,,19,24,79,30.11,29.34,23,10.7,0,-3.3,41,29,19,280,28,T,0,T,270,21,SN,714,1622
72530094846,2019-12-18T23:59:00,SOD  ,,1,19,49,30.31,29.56,14,8.8,0,-8,46,27,10,330,25,T,0,T,330,17,,714,1622
72530094846,2019-12-19T23:59:00,SOD  ,,17,25,67,30.28,29.52,24,8.5,0,-1.7,40,35,15,220,28,0,0,0,220,20,BR,715,1623
72530094846,2019-12-20T23:59:00,SOD  ,,25,32,79,30.41,29.65,29,5.6,0,5.5,33,41,23,180,17,0,0,0,180,13,BR HZ,716,1623
72530094846,2019-12-21T23:59:00,SOD  ,,29,40,71,30.32,29.55,34,7.7,0,13.7,25,47,32,220,20,0,0,0,220,15,,716,1623
72530094846,2019-12-22T23:59:00,SOD  ,,31,43,68,30.19,29.42,37,10,0,16.9,22,52,33,200,23,0,0,0,220,16,,717,1624
72530094846,2019-12-23T23:59:00,SOD  ,,32,43,72,30.08,29.34,37,7.6,0,17.1,22,52,33,240,22,0,0,0,250,15,BR,717,1624
72530094846,2019-12-24T23:59:00,SOD  ,,37,43,83,30.01,29.26,40,8.1,0,17.3,22,55,30,170,24,0,0,0,170,17,FG BR HZ,718,1625
72530094846,2019-12-25T23:59:00,SOD  ,,41,47,73,29.88,29.15,45,8.7,0,21.5,18,57,37,210,26,0,0,0,220,17,,718,1626
72530094846,2019-12-26T23:59:00,SOD  ,,45,49,79,29.95,29.23,48,11.1,0,23.6,16,61,37,210,30,0,0,0,220,18,,718,1626
72530094846,2019-12-27T23:59:00,SOD  ,,29,33,82,30.22,29.49,32,7.2,0,7.8,32,37,28,250,24,0,0,0,260,17,,719,1627
72530094846,2019-12-28T23:59:00,SOD  ,,35,38,86,30.07,29.28,37,7,0,13,27,48,27,110,17,0.28,0,0,130,14,TS RA BR HZ,719,1628
72530094846,2019-12-29T23:59:00,SOD  ,,50,52,90,29.59,28.81,51,10.9,0,27.1,13,57,47,190,31,0.93,0,0,100,22,RA BR,719,1628
72530094846,2019-12-30T23:59:00,SOD  ,,28,37,84,29.5,28.77,31,17.6,0,12.2,28,47,27,240,45,0.09,0,0.7,240,30,RA DZ SN BR,719,1629
72530094846,2019-12-31T23:59:00,SOD  ,,21,26,78,29.73,29.02,25,14.5,0,1.4,39,28,24,240,43,0.08,2,0.8,250,30,,720,1630
72530094846,2020-01-01T23:59:00,SOD  ,,24,32,72,29.71,28.97,29,11.9,0,7.6,33,42,21,190,34,0,0,0,190,22,,720,1631
72530094846,2020-01-02T23:59:00,SOD  ,,33,43,72,29.6,28.87,38,11.7,0,18.7,22,48,37,190,32,0,0,0,190,22,,720,1632
72530094846,2020-01-03T23:59:00,SOD  ,,29,37,79,29.81,29.1,33,6.1,0,12.8,28,41,33,350,14,0,0,0,330,12,,720,1633
72530094846,2020-01-04T23:59:00,SOD  ,,24,30,78,30.01,29.29,28,9.2,0,5.9,35,33,26,300,24,0.03,1,0.5,310,16,SN BR,720,1634
72530094846,2020-01-05T23:59:00,SOD  ,,26,33,75,29.97,29.23,30,13.8,0,9,32,42,24,220,37,0,0,0,280,26,,720,1635
72530094846,2020-01-06T23:59:00,SOD  ,,21,35,60,30.12,29.36,29,9.5,0,11.1,30,42,27,270,24,0,0,0,260,16,,720,1636
72530094846,2020-01-07T23:59:00,SOD  ,,23,34,64,30,29.26,30,10.7,0,10.1,31,40,28,270,30,0,0,0,270,20,,720,1637
72530094846,2020-01-08T23:59:00,SOD  ,,7,22,56,30.35,29.62,17,11.2,0,-1.8,43,29,14,300,32,0,0,0,300,23,,720,1638
72530094846,2020-01-09T23:59:00,SOD  ,,30,37,68,30.02,29.26,36,16.1,0,13.3,28,50,23,200,39,0.02,0,0,200,26,RA,719,1639
72530094846,2020-01-10T23:59:00,SOD  ,,40,43,95,30.03,29.26,40,11.4,0,19.3,22,50,36,30,34,0.84,0,0,20,26,RA DZ FG BR,719,1640
72530094846,2020-01-11T23:59:00,SOD  ,,30,31,93,29.88,29.16,31,25,0,7.4,34,37,25,10,52,0.37,0,2.1,20,39,RA DZ SN FZFG BR BLSN FG,719,1641
72530094846,2020-01-12T23:59:00,SOD  ,,24,27,85,30.24,29.49,26,6.5,0,3.4,38,31,23,160,22,T,2,T,150,16,FZDZ SN BR,719,1642
72530094846,2020-01-13T23:59:00,SOD  ,,26,32,81,30.26,29.51,29,8.3,0,8.5,33,33,31,280,26,T,2,0.2,270,20,SN BR,718,1643
72530094846,2020-01-14T23:59:00,SOD  ,,31,32,87,30.12,29.37,33,8.5,0,8.5,33,39,25,230,29,0,1,0,240,22,BR,718,1644
72530094846,2020-01-15T23:59:00,SOD  ,,30,31,92,30.12,29.39,32,8,0,7.5,34,36,25,290,31,T,0,0,320,22,DZ BR,717,1646
72530094846,2020-01-16T23:59:00,SOD  ,,9,20,64,30.64,29.93,17,11.7,0,-3.5,45,29,11,290,29,T,0,T,310,22,,717,1647
72530094846,2020-01-17T23:59:00,SOD  ,,16,20,77,30.56,29.73,21,10.5,0,-3.4,45,29,11,120,34,0.37,0,3.1,120,25,FZRA FZDZ SN PL FZFG BR BLSN RA,716,1648
72530094846,2020-01-18T23:59:00,SOD  ,,20,20,85,29.89,29.08,23,15.8,0,-3.4,45,35,5,270,46,0.4,2,T,270,31,DZ FZRA FZDZ SN BR HZ RA,716,1649
72530094846,2020-01-19T23:59:00,SOD  ,,5,11,72,30.32,29.59,10,13,0,-12.4,54,19,2,280,39,T,2,T,260,26,SN,715,1650
72530094846,2020-01-20T23:59:00,SOD  ,,14,24,72,30.57,29.83,20,6.8,0,0.6,41,31,17,310,15,T,2,T,310,12,,715,1651
72530094846,2020-01-21T23:59:00,SOD  ,,16,22,76,30.54,29.77,20,7.7,0,-1.5,43,29,15,230,24,0,2,0,230,17,,714,1653
72530094846,2020-01-22T23:59:00,SOD  ,,20,29,69,30.22,29.43,26,12.2,0,5.5,36,34,24,190,29,0,2,T,180,18,,713,1654
72530094846,2020-01-23T23:59:00,SOD  ,,29,32,92,30.07,29.29,31,7.6,0,8.5,33,34,29,180,22,0.17,2,0.9,190,15,RA DZ SN BR,713,1655
72530094846,2020-01-24T23:59:00,SOD  ,,34,35,98,29.85,29.08,35,4.7,0,11.4,30,37,32,80,17,0.4,1,T,80,13,RA DZ SN FG BR,712,1656
72530094846,2020-01-25T23:59:00,SOD  ,,32,33,95,29.84,29.1,32,8.2,0,9.4,32,34,32,230,21,0.12,1,0.4,260,15,FZDZ SN BR RA,711,1658
72530094846,2020-01-26T23:59:00,SOD  ,,28,30,89,29.91,29.17,29,9.3,0,6.3,35,33,27,250,21,T,1,T,230,15,SN BR,710,1659
72530094846,2020-01-27T23:59:00,SOD  ,,28,31,87,29.99,29.26,30,5.8,0,7.2,34,35,27,270,12,T,0,T,340,9,FZDZ SN BR,709,1700
72530094846,2020-01-28T23:59:00,SOD  ,,25,32,75,30.09,29.36,29,5.8,0,8.1,33,33,31,300,17,T,0,T,300,12,SN,709,1701
72530094846,2020-01-29T23:59:00,SOD  ,,24,32,73,30.19,29.44,29,4.7,0,8,33,34,30,20,11,T,0,T,20,9,SN,708,1703
72530094846,2020-01-30T23:59:00,SOD  ,,,34,,,29.45,,3.6,0,9.9,31,35,32,190,14,0,0,0,170,9,,707,1704
72530094846,2020-01-31T23:59:00,SOD  ,,,35,,,29.38,,5.3,0,10.8,30,37,32,160,14,0.08,0,0.6,170,10,SN BR HZ,706,1705
72530094846,2020-02-01T23:59:00,SOD  ,,30,36,82,29.86,29.08,34,11.5,0,11.7,29,38,34,270,28,0.01,0,T,250,20,DZ SN BR HZ,705,1707
72530094846,2020-02-02T23:59:00,SOD  ,,31,44,64,29.6,28.87,38,14.4,0,19.5,21,52,35,270,43,0,0,0,260,26,,704,1708
72530094846,2020-02-03T23:59:00,SOD  ,,31,39,75,29.75,29.02,36,9.7,0,14.3,26,48,30,20,27,0,0,0,10,21,,703,1709
72530094846,2020-02-04T23:59:00,SOD  ,,24,35,67,30.03,29.33,31,21.7,0,10.2,30,39,31,20,41,0,0,0,20,32,,702,1710
72530094846,2020-02-05T23:59:00,SOD  ,,18,30,61,30.02,29.25,26,12.7,0,5,35,33,27,70,27,0.07,0,1,40,21,SN BR,701,1712
72530094846,2020-02-06T23:59:00,SOD  ,,22,29,75,29.69,28.9,26,12.9,0,3.8,36,30,27,40,28,0.05,1,1.4,30,22,SN FZFG BR FG,659,1713
72530094846,2020-02-07T23:59:00,SOD  ,,15,31,52,29.78,29.07,26,7.8,0,5.6,34,38,24,250,21,T,2,0.2,270,15,SN,658,1714
72530094846,2020-02-08T23:59:00,SOD  ,,21,33,66,30.1,29.4,28,6.3,0,7.3,32,37,28,240,20,T,0,T,250,14,SN,657,1716
72530094846,2020-02-09T23:59:00,SOD  ,,27,31,82,30.05,29.3,30,10.1,0,5.1,34,37,25,200,31,0.14,0,1,210,21,RA DZ SN FG BR,656,1717
72530094846,2020-02-10T23:59:00,SOD  ,,24,33,76,30.14,29.38,28,5.8,0,6.8,32,39,26,330,25,0,0,0,340,18,,655,1718
72530094846,2020-02-11T23:59:00,SOD  ,,20,31,67,30.13,29.38,27,9.7,0,4.6,34,35,26,280,36,0,0,0,270,22,,653,1719
72530094846,2020-02-12T23:59:00,SOD  ,,24,31,76,29.98,29.21,29,5.3,0,4.3,34,37,24,220,20,0.18,0,2,200,15,SN FG BR,652,1721
72530094846,2020-02-13T23:59:00,SOD  ,,8,18,70,30.15,29.46,14,12.4,0,-9,47,32,4,350,30,0.03,3,1.5,350,23,SN BR BLSN,651,1722
72530094846,2020-02-14T23:59:00,SOD  ,,-4,7,57,30.51,29.75,5,7.8,0,-20.3,58,15,-2,170,20,0,3,0,170,14,,649,1723
72530094846,2020-02-15T23:59:00,SOD  ,,14,20,66,30.14,29.35,21,12.7,0,-7.6,45,33,7,220,33,T,3,T,210,24,SN,648,1725
72530094846,2020-02-16T23:59:00,SOD  ,,20,32,68,30.13,29.38,27,3.6,0,4.1,33,43,20,100,13,0,2,0,100,8,BR,647,1726
72530094846,2020-02-17T23:59:00,SOD  ,,29,35,78,29.98,29.21,33,9.1,0,6.8,30,41,28,120,24,0.13,1,T,120,20,TS RA DZ SN BR,645,1727
72530094846,2020-02-18T23:59:00,SOD  ,,24,32,68,30.15,29.46,31,13.6,0,3.5,33,39,25,280,38,T,0,0,280,26,DZ BR,644,1728
72530094846,2020-02-19T23:59:00,SOD  ,,5,24,45,30.56,29.84,19,8.7,0,-4.8,41,31,16,360,20,0,0,0,10,17,,642,1730
72530094846,2020-02-20T23:59:00,SOD  ,,-1,17,43,30.69,29.93,13,8.9,0,-12.2,48,25,9,350,24,0,0,0,360,17,,641,1731
72530094846,2020-02-21T23:59:00,SOD  ,,8,25,48,30.5,29.7,21,12.8,0,-4.5,40,38,12,240,35,0,0,0,220,24,,639,1732
72530094846,2020-02-22T23:59:00,SOD  ,,20,40,48,30.19,29.41,32,13.6,0,10.1,25,51,28,230,29,0,0,0,210,21,,638,1733
72530094846,2020-02-23T23:59:00,SOD  ,,28,45,53,29.96,29.22,37,10.4,0,14.8,20,55,35,210,25,0,0,0,230,17,,637,1734
72530094846,2020-02-24T23:59:00,SOD  ,,29,39,69,29.89,29.14,35,12.2,0,8.4,26,43,35,30,28,T,0,T,30,22,,635,1736
72530094846,2020-02-25T23:59:00,SOD  ,,29,37,75,29.98,29.26,34,23.3,0,6,28,41,33,20,40,0.06,0,0.7,20,32,SN BR,633,1737
72530094846,2020-02-26T23:59:00,SOD  ,,20,30,69,30.07,29.34,27,16.2,0,-1.3,35,33,26,20,35,0.1,1,1,20,26,SN BR,632,1738
72530094846,2020-02-27T23:59:00,SOD  ,,13,27,54,30.06,29.31,23,9.8,0,-4.7,38,32,21,260,28,T,1,T,260,20,SN,630,1739
72530094846,2020-02-28T23:59:00,SOD  ,,6,25,47,30.08,29.33,19,9.2,0,-7.1,40,30,19,330,28,0,1,0,290,18,,629,1741
72530094846,2020-02-29T23:59:00,SOD  ,,9,27,45,30.16,29.4,22,8.9,0,-5.3,38,37,17,260,21,0,0,0,210,14,,627,1742
72530094846,2020-03-01T23:59:00,SOD  ,,33,45,58,29.8,29.04,41,12.9,0,12.6,20,60,30,200,35,0,0,0,200,24,,626,1743
72530094846,2020-03-02T23:59:00,SOD  ,,29,42,65,29.74,28.98,36,5.9,0,9.2,23,50,34,240,18,0,0,0,250,14,,624,1744
72530094846,2020-03-03T23:59:00,SOD  ,,28,41,64,29.65,28.92,35,11.4,0,7.8,24,49,32,270,42,T,0,T,260,26,RA SN,622,1745
72530094846,2020-03-04T23:59:00,SOD  ,,26,41,56,29.94,29.24,35,7.9,0,7.4,24,49,32,310,23,T,0,0,300,17,,621,1747
72530094846,2020-03-05T23:59:00,SOD  ,,27,43,54,29.94,29.2,36,14.4,0,9.1,22,53,33,200,44,T,0,T,200,28,RA SN,619,1748
72530094846,2020-03-06T23:59:00,SOD  ,,22,34,63,30.35,29.65,30,14.4,0,-0.3,31,40,28,310,38,T,0,T,340,28,SN,618,1749
72530094846,2020-03-07T23:59:00,SOD  ,,22,39,53,30.4,29.65,33,10.8,0,4.3,26,53,25,180,28,0,0,0,200,21,,616,1750
72530094846,2020-03-08T23:59:00,SOD  ,,25,55,34,30.16,29.39,42,16.6,0,19.9,10,67,42,210,39,0,0,0,190,25,,614,1751
72530094846,2020-03-09T23:59:00,SOD  ,,44,53,75,29.98,29.23,49,15.6,0,17.6,12,57,48,230,41,0.83,0,0,230,29,RA BR,613,1752
72530094846,2020-03-10T23:59:00,SOD  ,,32,43,73,30.17,29.44,37,8.2,0,7.2,22,51,35,350,23,T,0,0,350,18,,611,1754
72530094846,2020-03-11T23:59:00,SOD  ,,36,41,79,30.01,29.26,39,5.9,0,4.8,24,45,36,260,18,T,0,0,260,13,DZ BR,609,1755
72530094846,2020-03-12T23:59:00,SOD  ,,40,48,79,29.78,29.03,44,10.8,0,11.5,17,58,37,290,39,0.01,0,0,310,28,RA DZ BR,607,1756
72530094846,2020-03-13T23:59:00,SOD  ,,22,42,46,30.2,29.52,34,14.1,0,5.1,23,50,34,260,35,0,0,0,280,24,,606,1757
72530094846,2020-03-14T23:59:00,SOD  ,,25,37,64,30.48,29.75,32,12.4,0,-0.2,28,40,33,20,26,0.01,0,T,30,21,SN BR,604,1758
72530094846,2020-03-15T23:59:00,SOD  ,,25,37,66,30.58,29.81,32,10.1,0,-0.6,28,42,31,20,23,0,0,0,20,18,,602,1759
72530094846,2020-03-16T23:59:00,SOD  ,,31,35,83,30.27,29.49,34,5.2,0,-2.9,30,40,30,230,15,0.04,0,T,240,10,RA DZ SN BR,601,1800
72530094846,2020-03-17T23:59:00,SOD  ,,23,43,51,30.26,29.51,34,7.9,0,4.7,22,50,36,300,22,0,0,0,320,16,,559,1802
72530094846,2020-03-18T23:59:00,SOD  ,,34,43,74,30.13,29.38,39,6.9,0,4.3,22,46,39,10,22,0.29,0,0,90,15,RA BR,557,1803
72530094846,2020-03-19T23:59:00,SOD  ,,47,53,90,29.88,29.1,49,9.6,0,14,12,64,41,200,31,0.22,0,0,210,22,RA DZ FG BR HZ,556,1804
72530094846,2020-03-20T23:59:00,SOD  ,,30,47,69,30.2,29.52,35,15.4,0,7.6,18,63,31,300,34,0.06,0,0,300,24,RA DZ BR,554,1805
72530094846,2020-03-21T23:59:00,SOD  ,,19,31,60,30.54,29.82,27,10.3,0,-8.7,34,35,26,30,29,0,0,0,20,21,,552,1806
72530094846,2020-03-22T23:59:00,SOD  ,,24,32,74,30.39,29.6,30,6.9,0,-8.1,33,37,26,120,22,0.16,0,2.2,120,17,SN BR,550,1807
72530094846,2020-03-23T23:59:00,SOD  ,,31,39,80,30.2,29.44,34,4.6,0,-1.4,26,45,33,290,14,0.05,3,1,300,12,SN BR,549,1808
72530094846,2020-03-24T23:59:00,SOD  ,,32,42,74,30.08,29.32,36,6.5,0,1.2,23,49,34,,,0,0,0,90,13,BR HZ,547,1809
72530094846,2020-03-25T23:59:00,SOD  ,,38,45,71,29.91,29.15,43,7.4,0,3.9,20,58,32,180,25,0,0,0,210,17,BR HZ,545,1810
72530094846,2020-03-26T23:59:00,SOD  ,,39,45,83,29.85,29.13,42,10.7,0,3.5,20,52,38,210,23,T,0,0,20,18,RA BR,544,1812
72530094846,2020-03-27T23:59:00,SOD  ,,41,44,89,29.86,29.11,43,10.2,0,2.2,21,50,37,30,22,0.33,0,0,40,18,TS RA BR HZ,542,1813
72530094846,2020-03-28T23:59:00,SOD  ,,47,56,88,29.64,28.89,49,9.2,0,13.8,9,67,44,190,40,1.48,0,0,200,28,TS RA BR,540,1814
72530094846,2020-03-29T23:59:00,SOD  ,,37,54,66,29.65,28.97,43,20.9,0,11.5,11,63,44,270,55,T,0,0,250,35,RA DZ,538,1815
